Codigo_Punto,Aliado,Latitud,Longitud
18415,VALE+,6.20443318,-75.58283914
18414,VALE+,6.17243939,-75.33328717
18413,VALE+,6.3442182,-75.5535234
18412,VALE+,6.23512782,-75.16255748
18410,VALE+,6.16047482,-75.36904508
18409,VALE+,4.56070095,-74.23242565
18408,VALE+,4.58005905,-74.21609927
18407,VALE+,4.61940247,-74.17455596
18406,VALE+,6.1406702,-75.3774989
18405,VALE+,4.7105647,-74.22438934
18404,VALE+,4.90947187,-73.9411271
18403,VALE+,6.23285815,-75.59162544
18402,REVAL,1.86397188,-76.03257665
18401,VALE+,6.13181,-75.40082
18400,REVAL,2.93422819,-75.27743536
18399,REVAL,10.46055308,-73.25185067
18398,REVAL,8.75719595,-75.88339318
18396,VALE+,4.71446038,-74.2097165
18395,VALE+,4.7069741,-74.2316272
18394,REVAL,2.95706818,-75.2821086
18393,REVAL,9.23370187,-74.74344951
18392,VALE+,5.71130255,-75.30965994
18391,VALE+,6.9796018,-75.2974757
18390,VALE+,6.2586111,-75.616944
18388,REVAL,7.06810545,-73.16744516
18387,REVAL,7.11687925,-73.10566858
18386,VALE+,4.5350933,-75.67320221
18385,REVAL,10.38525339,-75.47001655
18384,REVAL,3.583141,-76.48928
18383,REVAL,10.378243,-75.4866675
18381,VALE+,3.26229706,-76.54183103
18380,VALE+,3.4526725,-76.5285568
18379,VALE+,3.50637072,-76.29876116
18378,VALE+,3.36540885,-76.51857577
18377,VALE+,4.68666015,-74.06208145
18376,VALE+,6.28581294,-75.60877095
18494,REVAL,7.12406753,-73.11001751
18374,VALE+,6.28585775,-75.33423984
18373,VALE+,6.34106316,-75.57246255
18372,VALE+,6.3788001,-75.44667065
18370,REVAL,7.12183355,-73.11157785
18369,VALE+,6.24572884,-75.57116149
18368,VALE+,6.24273091,-75.54674703
18367,VALE+,6.37702223,-75.45129123
18365,VALE+,4.73396196,-74.27797573
18364,VALE+,4.6946457,-74.12213944
18362,VALE+,5.1070339,-75.9431652
18361,VALE+,4.81610778,-75.70000333
18360,VALE+,4.81644919,-75.69531544
18359,REVAL,3.98620979,-73.76474927
18357,VALE+,4.82657,-75.68484
18356,REVAL,8.74152776,-75.89731384
18354,REVAL,4.00105,-73.77418
18353,REVAL,4.152099,-73.61577663
18352,VALE+,4.7123358,-74.22074866
18351,VALE+,4.74613645,-74.10911785
18350,REVAL,10.93744147,-74.774932
16261,VALE+,3.436071,-76.53561
16260,REVAL,4.43827916,-75.21270882
16259,VALE+,3.53374693,-76.30568918
16258,VALE+,3.69897877,-76.44198891
16257,VALE+,4.62553489,-74.16423823
16255,REVAL,4.4307675,-75.200684
16254,REVAL,4.44354058,-75.2394586
16253,VALE+,4.7632045,-74.0299376
16252,VALE+,4.75693,-74.105212
16251,REVAL,7.04992076,-73.1661382
16250,VALE+,4.6322275,-74.14151338
16249,VALE+,4.6788162,-74.09397749
16248,REVAL,7.0586204,-73.85758737
16246,REVAL,7.06526225,-73.17037349
16245,REVAL,7.06061445,-73.87046554
16244,VALE+,6.22175277,-75.58753387
16937,VALE+,6.7635,-75.5229
16242,VALE+,6.24052,-75.59212
16240,VALE+,5.07038391,-75.51751173
16239,REVAL,4.44592,-75.189619
16238,REVAL,9.3017372,-75.3878687
16237,REVAL,9.71662183,-75.12141456
16236,REVAL,4.44036854,-75.23774111
16235,VALE+,5.003767,-76.00264
16548,VALE+,3.46971,-76.49408
16547,VALE+,3.61485,-76.390325
16546,REVAL,11.25310921,-74.20352337
16545,VALE+,3.8861,-77.0751
16544,VALE+,6.34129129,-75.56097457
16936,VALE+,5.92664096,-75.67200644
16543,VALE+,6.28832039,-75.55146945
16541,VALE+,6.27379,-75.58904
16540,REVAL,10.9698411,-74.8323275
16539,VALE+,4.6949966,-74.02920714
16538,VALE+,4.63810817,-74.0614801
17178,REVAL,2.9397724,-73.2101578
16536,VALE+,6.1548852,-75.60053152
16535,REVAL,10.47925455,-73.25572387
16534,REVAL,10.46185237,-73.25097468
16532,REVAL,11.28094,-73.91494
16531,REVAL,11.22937,-74.20518
16530,VALE+,4.08405165,-76.20259971
16529,VALE+,3.40573048,-76.34847291
16528,VALE+,3.8621942,-76.38394479
16527,VALE+,5.0719942,-75.49090333
16526,VALE+,5.05489428,-75.49801707
16525,VALE+,5.06521421,-75.50698124
16524,VALE+,3.45096602,-76.54024521
16523,REVAL,4.45005,-75.23858
16522,VALE+,3.3836157,-76.55641033
16521,VALE+,3.5826207,-76.49555441
16520,VALE+,6.25800424,-75.58373741
16935,REVAL,5.213643,-74.73057
18315,VALE+,5.69078391,-76.66162823
16519,VALE+,4.89884,-74.03852
16518,REVAL,5.72095565,-72.93264374
16517,REVAL,5.71325695,-72.92928802
16516,REVAL,5.53671131,-73.36097427
16515,VALE+,4.20541207,-75.79099852
16513,VALE+,5.01884013,-74.00480826
16512,VALE+,4.54391748,-75.66670654
16511,VALE+,4.81480013,-75.7037905
16510,VALE+,4.75205011,-75.91592424
17508,VALE+,5.02670448,-73.99952101
16509,VALE+,4.63209283,-74.15401377
16508,REVAL,2.94552077,-75.29790352
16507,REVAL,2.9220794,-75.28791015
17176,REVAL,7.30909,-72.4811763
17653,VALE+,5.65465751,-75.87678071
17175,VALE+,6.29122,-75.553951
16934,REVAL,5.87700479,-73.67980041
17652,REVAL,5.53299357,-73.36510452
17174,REVAL,3.3834217,-74.0456092
16506,VALE+,6.17736,-75.58357
16505,REVAL,5.72449145,-72.92455619
16502,VALE+,4.81029469,-75.71300964
16501,REVAL,10.89971209,-74.88556125
16500,VALE+,6.27345425,-75.55696016
18549,VALE+,4.483704,-75.70308
18548,VALE+,6.382026,-75.45595
18547,VALE+,6.3005797,-75.5568026
18546,REVAL,7.11653411,-73.11436435
18545,VALE+,3.5230688,-76.2935406
18544,REVAL,7.069618,-73.10546
18543,REVAL,7.10498497,-73.11659127
18542,VALE+,5.0688795,-75.5170249
18541,VALE+,6.96781801,-75.422439
18540,REVAL,2.02414797,-75.75514817
18539,REVAL,7.3105948,-72.482326
18538,VALE+,5.22783865,-75.7881384
18535,REVAL,11.19557015,-74.22545248
18534,VALE+,4.63442652,-74.09515784
18532,REVAL,9.7384411,-75.52447734
18531,REVAL,9.7384411,-75.52447734
18530,VALE+,6.27612009,-75.54627776
18529,REVAL,6.2503245,-75.5657691
18528,REVAL,4.13741032,-73.58980311
18527,REVAL,4.13961165,-73.59088619
18526,VALE+,4.56443745,-74.16686666
18525,VALE+,4.5809305,-74.12097448
18524,VALE+,4.63970322,-74.20016725
18523,VALE+,6.21473287,-75.5821676
18522,VALE+,4.34306866,-74.36164595
18677,REVAL,10.45516103,-73.24851555
18676,REVAL,10.45712295,-73.27458157
18675,VALE+,4.53163253,-75.67345665
18674,REVAL,6.0962288,-75.6365146
18672,VALE+,4.81102015,-75.68398948
18671,VALE+,4.81431405,-75.69185007
18670,REVAL,4.4486087,-75.200612
18668,VALE+,5.07069479,-75.51715699
18667,VALE+,2.452309,-76.60563
18666,VALE+,4.67158897,-74.14762582
18665,REVAL,10.412925,-75.446018
18664,REVAL,2.9397098,-75.29080013
18663,VALE+,3.5842919,-76.48894428
18661,VALE+,3.438322,-76.48833
18659,VALE+,3.88463828,-77.07140116
18658,VALE+,3.25908036,-76.54358761
18655,REVAL,9.28357106,-75.40302944
18654,REVAL,7.11936413,-73.12461403
18653,REVAL,9.18345048,-75.37848667
18650,REVAL,9.29256282,-75.3859871
18649,REVAL,6.98656045,-73.0505246
18648,REVAL,7.071389,-73.16962
18647,REVAL,6.9863594,-73.04157499
18645,REVAL,10.99580629,-74.81291577
18644,VALE+,3.40951876,-76.34976832
18642,REVAL,2.9288071,-75.284914
18641,REVAL,2.96784984,-75.29471451
18640,VALE+,6.26314561,-75.55535199
18639,VALE+,6.25098549,-75.62059949
18638,VALE+,6.2806941,-75.44288908
18637,REVAL,10.98398929,-74.78988208
18635,VALE+,4.92024021,-74.0256126
18633,VALE+,4.60021571,-74.15641772
18632,VALE+,4.5969949,-74.13052522
18631,VALE+,4.6874784,-74.08353621
18630,VALE+,3.3428613,-76.51757
18628,VALE+,3.46621697,-76.52758935
18627,VALE+,3.26343862,-76.54173468
18626,VALE+,4.6700223,-74.09659289
18625,VALE+,3.41482464,-76.53359768
18624,REVAL,10.99246556,-74.8089784
18623,VALE+,6.395969,-75.47662
17282,VALE+,6.15140419,-75.61452131
17281,REVAL,10.4724319,-73.2579026
17649,VALE+,6.10796362,-75.98432752
17280,VALE+,4.53630992,-75.67105753
17279,VALE+,4.62525332,-74.11727999
17278,VALE+,4.60607175,-74.18512475
17277,VALE+,1.83724974,-76.96608175
17276,VALE+,4.330194,-75.827111
17275,VALE+,3.398288,-76.5480828
17274,VALE+,3.38479452,-76.51998345
17273,VALE+,3.3933522,-76.3846189
17271,REVAL,4.4435637,-75.2229785
17270,REVAL,4.4395836,-75.2211161
17269,REVAL,4.44365925,-75.24247116
17268,VALE+,3.25504994,-76.54389115
17267,REVAL,2.955673,-75.2804521
17266,VALE+,2.43612211,-76.62059875
17265,VALE+,2.44545937,-76.61700649
17264,VALE+,2.45895272,-76.64663806
17648,VALE+,6.40582552,-75.98265351
17263,VALE+,4.648641,-74.17757
17262,VALE+,4.57049236,-74.16937521
17261,VALE+,4.60894061,-74.13545646
17260,VALE+,6.08903249,-75.63599239
17259,VALE+,3.46392849,-76.50248148
17258,VALE+,6.18678836,-75.58077002
17257,REVAL,7.08735453,-73.0884942
17256,VALE+,6.15747415,-75.64128276
17255,VALE+,6.2373366,-75.5610224
17254,VALE+,6.24644478,-75.57018385
17252,VALE+,3.54235763,-76.28560987
17250,VALE+,4.81612787,-75.70038706
17249,REVAL,9.30203118,-75.38676893
17248,REVAL,7.934067,-72.60272
17247,REVAL,10.45022726,-73.27228704
18518,REVAL,2.44878865,-75.77393884
17659,VALE+,0.85175987,-77.51659514
17246,VALE+,4.67083968,-74.10681237
17245,VALE+,4.56957002,-74.1503661
17243,VALE+,4.60346267,-74.0743423
17242,VALE+,4.58046592,-74.10896296
17241,VALE+,4.6818781,-74.16960771
17240,VALE+,4.68135613,-74.16363183
17238,VALE+,4.59194047,-74.17433114
17236,VALE+,4.6743148,-74.1130962
17235,REVAL,9.970763888,-73.88467111
17234,REVAL,9.32253,-75.29461
17233,VALE+,4.84230105,-75.66359104
17232,REVAL,2.92490348,-75.29148873
17231,VALE+,1.21217945,-77.27965234
17230,VALE+,1.20630297,-77.27725549
17229,VALE+,2.47859077,-76.56012058
17228,VALE+,2.4890767,-76.58108296
17226,VALE+,3.0080638,-76.48267874
17499,VALE+,7.89350438,-76.63663433
17225,VALE+,6.28402175,-75.58516679
17647,VALE+,6.114407,-75.98619
17224,REVAL,10.99544775,-74.79604718
17223,VALE+,6.34214361,-75.57386422
17222,VALE+,4.76747459,-74.02584278
17221,VALE+,4.50191996,-74.11691687
17220,VALE+,6.6502963,-75.4624158
17219,REVAL,7.11004131,-73.11533858
17218,REVAL,7.12408444,-73.121365
17217,REVAL,7.13557472,-73.12990655
17216,REVAL,10.4138055,-75.5333609
17215,REVAL,7.05833137,-73.15882315
17214,REVAL,4.4364232,-75.204294
17213,REVAL,4.44300546,-75.24141839
17212,REVAL,4.44630234,-75.19729113
17211,VALE+,6.20786847,-75.58717471
17210,VALE+,6.2569417,-75.5779837
17209,VALE+,3.22448515,-76.41782843
17208,REVAL,7.54011,-72.77254
17207,REVAL,10.4841177,-73.2624694
17658,REVAL,6.31837166,-72.559397
17877,VALE+,4.41332802,-76.15278498
17646,VALE+,6.3076398,-76.13209309
17206,REVAL,7.11905223,-73.12408461
17205,REVAL,7.1154954,-73.10784127
17204,REVAL,10.2313894,-75.4255189
17203,REVAL,10.3932277,-75.4832311
17202,REVAL,7.89112372,-72.49492384
17201,REVAL,7.842193,-72.50226
17200,VALE+,6.27418642,-75.55855138
17199,VALE+,4.71174053,-74.22279728
17198,REVAL,2.93958742,-75.28484676
17197,VALE+,1.195639,-77.2719377
17196,VALE+,1.1984276,-77.2695403
17195,VALE+,1.21767497,-77.27239289
17194,VALE+,1.215946,-77.27768
17667,VALE+,5.15717303,-76.68797394
18517,VALE+,5.155171,-76.68652
18313,VALE+,6.17568497,-75.64989962
18516,VALE+,6.494232,-74.82583
17541,VALE+,6.88527019,-75.33475668
18312,REVAL,1.33494469,-74.84182793
17498,VALE+,5.9792223,-74.59312243
18515,VALE+,7.43816762,-77.11540871
18311,VALE+,6.37742665,-75.44664742
17645,REVAL,10.79394999,-74.75483254
17540,VALE+,6.817261,-75.48365
17661,VALE+,6.27868679,-75.44213495
17539,REVAL,5.7307304,-71.9986163
17644,REVAL,5.40664626,-71.66188818
18072,REVAL,6.500561,-74.351277
18514,REVAL,9.93063721,-73.95901688
17538,REVAL,1.85072963,-76.04601197
17680,VALE+,4.55384637,-75.65725592
17495,REVAL,7.05757127,-73.85840389
17493,VALE+,6.34881814,-75.5632097
17491,VALE+,4.63061974,-74.17607522
17490,VALE+,4.70053751,-74.13079885
17489,VALE+,4.58132774,-74.08851504
17488,VALE+,4.60329959,-74.0787102
17487,VALE+,4.61141295,-74.16997803
17486,VALE+,4.747783,-74.0399
17485,VALE+,4.67547006,-74.10951849
17484,VALE+,4.61075352,-74.07889656
17483,VALE+,4.62601278,-74.16560717
17482,VALE+,4.60349233,-74.07878404
17481,VALE+,4.59242285,-74.08863715
17480,VALE+,4.63311969,-74.18365355
17479,VALE+,4.61738793,-74.14610685
17478,VALE+,4.61768203,-74.13335477
17477,VALE+,4.60820212,-74.09921265
17475,REVAL,10.39403498,-75.4853652
17474,REVAL,10.40334564,-75.55371544
17473,VALE+,6.33540089,-75.53368789
17472,VALE+,4.83482394,-75.68079993
17471,REVAL,7.46751533,-73.20130581
17470,VALE+,4.85400469,-74.26149481
17469,VALE+,4.81122684,-74.35690872
17468,VALE+,4.80905488,-74.34515346
17467,VALE+,3.89830259,-76.30011325
17466,REVAL,4.441286,-75194055
17465,VALE+,5.06206876,-75.4930038
17464,VALE+,5.05338358,-75.50061468
17462,VALE+,5.069188,-75.52063
17461,VALE+,5.05150314,-75.48186832
17460,VALE+,6.17244829,-75.33294419
17459,VALE+,6.17544839,-75.3390844
17458,VALE+,6.1731017,-75.3346236
17457,VALE+,6.25817463,-75.5717398
17564,REVAL,10.97344063,-74.77856927
17563,REVAL,7.26494276,-73.14836469
17562,VALE+,4.80070218,-75.74395163
18513,REVAL,4.81259693,-72.28342891
18139,REVAL,4.07322771,-73.67014387
18138,VALE+,4.81480013,-75.7037905
18137,VALE+,4.7201092,-75.7150813
18136,REVAL,7.123143,-73.12326
17770,REVAL,11.25421638,-74.19345527
18135,REVAL,4.44898825,-75.20054985
17561,VALE+,3.43362471,-76.47722354
17872,VALE+,7.07853468,-74.7049229
18305,REVAL,5.32681,-75.11222
17769,VALE+,3.52639541,-76.29985925
17768,REVAL,11.21949146,-74.19792687
17767,VALE+,3.54832438,-76.2909583
17765,REVAL,7.10730029,-73.11258251
17993,REVAL,7.7741187,-72.812789
